iter	Passed	Remaining
4768	370295	17936
4769	370392	17859
4770	370470	17781
4771	370557	17704
4772	370641	17627
4773	370727	17550
4774	370812	17472
4775	370885	17394
4776	370975	17317
4777	371057	17240
4778	371145	17163
4779	371215	17085
4780	371307	17008
4781	371382	16930
4782	371453	16852
4783	371533	16774
4784	371615	16697
4785	371702	16620
4786	371797	16543
4787	371883	16466
4788	371968	16388
4789	372065	16311
4790	372137	16233
4791	372226	16156
4792	372311	16079
4793	372386	16001
4794	372464	15923
4795	372549	15846
4796	372632	15769
4797	372714	15691
4798	372805	15614
4799	372883	15536
4800	372981	15459
4801	373073	15382
4802	373148	15305
4803	373231	15227
4804	373296	15149
4805	373381	15072
4806	373460	14994
4807	373539	14916
4808	373621	14839
4809	373705	14761
4810	373792	14684
4811	373888	14607
4812	373961	14529
4813	374057	14452
4814	374155	14375
4815	374247	14298
4816	374336	14221
4817	374429	14144
4818	374524	14067
4819	374615	13989
4820	374699	13912
4821	374791	13835
4822	374870	13757
4823	374978	13680
4824	375065	13603
4825	375152	13525
4826	375244	13448
4827	375353	13372
4828	375469	13295
4829	375550	13218
4830	375627	13140
4831	375714	13062
4832	375797	12985
4833	375900	12908
4834	375997	12831
4835	376125	12755
4836	376215	12677
4837	376297	12600
4838	376385	12522
4839	376474	12445
4840	376558	12367
4841	376647	12290
4842	376729	12212
4843	376830	12135
4844	376920	12058
4845	377016	11981
4846	377109	11903
4847	377194	11826
4848	377300	11749
4849	377399	11672
4850	377491	11594
4851	377573	11517
4852	377660	11439
4853	377757	11362
4854	377852	11284
4855	377930	11207
4856	378014	11129
4857	378099	11051
4858	378194	10974
4859	378292	10897
4860	378376	10819
4861	378455	10741
4862	378541	10664
4863	378631	10586
4864	378714	10509
4865	378799	10431
4866	378900	10354
4867	379002	10276
4868	379087	10199
4869	379167	10121
4870	379251	10043
4871	379328	9965
4872	379411	9888
4873	379492	9810
4874	379584	9732
4875	379666	9655
4876	379760	9577
4877	379842	9499
4878	379940	9422
4879	380030	9345
4880	380130	9267
4881	380206	9189
4882	380303	9112
4883	380397	9034
4884	380485	8957
4885	380570	8879
4886	380646	8801
4887	380739	8723
4888	380847	8646
4889	380944	8569
4890	381029	8491
4891	381128	8414
4892	381208	8336
4893	381287	8258
4894	381369	8180
4895	381450	8102
4896	381544	8025
4897	381629	7947
4898	381705	7869
4899	381795	7791
4900	381887	7714
4901	381971	7636
4902	382054	7558
4903	382143	7480
4904	382243	7403
4905	382329	7325
4906	382424	7247
4907	382508	7170
4908	382582	7092
4909	382674	7014
4910	382778	6936
4911	382864	6859
4912	382954	6781
4913	383044	6703
4914	383130	6625
4915	383214	6548
4916	383296	6470
4917	383373	6392
4918	383469	6314
4919	383556	6236
4920	383639	6158
4921	383726	6080
4922	383808	6003
4923	383885	5925
4924	383977	5847
4925	384062	5769
4926	384157	5691
4927	384242	5613
4928	384322	5535
4929	384421	5458
4930	384510	5380
4931	384591	5302
4932	384672	5224
4933	384782	5147
4934	384875	5069
4935	384960	4991
4936	385052	4913
4937	385139	4835
4938	385240	4757
4939	385316	4679
4940	385409	4602
4941	385508	4524
4942	385599	4446
4943	385705	4368
4944	385795	4290
4945	385904	4213
4946	385993	4135
4947	386079	4057
4948	386159	3979
4949	386257	3901
4950	386352	3823
4951	386453	3745
4952	386560	3668
4953	386663	3590
4954	386761	3512
4955	386850	3434
4956	386943	3356
4957	387030	3278
4958	387132	3200
4959	387224	3122
4960	387309	3044
4961	387405	2966
4962	387501	2888
4963	387613	2811
4964	387701	2733
4965	387782	2654
4966	387875	2576
4967	387959	2498
4968	388047	2420
4969	388135	2342
4970	388235	2264
4971	388327	2186
4972	388436	2108
4973	388531	2030
4974	388617	1952
4975	388713	1874
4976	388805	1796
4977	388896	1718
4978	388974	1640
4979	389064	1562
4980	389170	1484
4981	389272	1406
4982	389367	1328
4983	389452	1250
4984	389538	1172
4985	389626	1094
4986	389722	1015
4987	389809	937
4988	389912	859
4989	390010	781
4990	390113	703
4991	390214	625
4992	390322	547
4993	390432	469
4994	390537	390
4995	390633	312
4996	390738	234
4997	390841	156
4998	390924	78
4999	391028	0
