iter	RMSE
4568	0.807312956
4569	0.8072606146
4570	0.8071994666
4571	0.8071249318
4572	0.8070336578
4573	0.8070111742
4574	0.8069719049
4575	0.8069365121
4576	0.8068921096
4577	0.8068418802
4578	0.8068069418
4579	0.8067572057
4580	0.8067058949
4581	0.8066077996
4582	0.8065589453
4583	0.806450899
4584	0.8064008838
4585	0.8063757621
4586	0.8063022108
4587	0.8062395209
4588	0.8061575044
4589	0.8060860714
4590	0.8060187201
4591	0.8059523989
4592	0.8058840274
4593	0.8057962982
4594	0.8057656891
4595	0.8057106337
4596	0.8056797017
4597	0.8056426058
4598	0.8055204138
4599	0.8054681317
4600	0.8054307788
4601	0.805390692
4602	0.8053478415
4603	0.8052957934
4604	0.8052668208
4605	0.8052370834
4606	0.8051887967
4607	0.8051134301
4608	0.805062121
4609	0.8050224592
4610	0.8049653991
4611	0.8049323365
4612	0.80490499
4613	0.804822638
4614	0.8044925609
4615	0.8044719449
4616	0.8042146442
4617	0.8041624994
4618	0.804117213
4619	0.8040646473
4620	0.804025861
4621	0.8039410364
4622	0.8037345305
4623	0.8036795089
4624	0.8036587284
4625	0.8035565725
4626	0.8035063021
4627	0.8034724534
4628	0.8034261242
4629	0.8033397006
4630	0.8033005113
4631	0.8032439776
4632	0.8032052525
4633	0.8031312041
4634	0.8029034134
4635	0.8028163374
4636	0.8027820186
4637	0.8027198619
4638	0.8026517003
4639	0.8025822836
4640	0.802531372
4641	0.8024319561
4642	0.802392499
4643	0.8023094304
4644	0.8022434928
4645	0.8022042692
4646	0.8021506055
4647	0.8018795465
4648	0.8018434805
4649	0.8017548588
4650	0.8017128214
4651	0.8016717839
4652	0.801589751
4653	0.801542606
4654	0.8014740309
4655	0.8014301811
4656	0.8013705669
4657	0.801322474
4658	0.8012696975
4659	0.8012144116
4660	0.8011736149
4661	0.8011100934
4662	0.8010487568
4663	0.8009950733
4664	0.8008827068
4665	0.8006824501
4666	0.8006379588
4667	0.8004778386
4668	0.8004351395
4669	0.8003952884
4670	0.8003415944
4671	0.800259433
4672	0.8002307656
4673	0.8002020824
4674	0.8001398411
4675	0.8000975937
4676	0.8000174969
4677	0.799951928
4678	0.7998799439
4679	0.7998100306
4680	0.7995986135
4681	0.7995159636
4682	0.7994763676
4683	0.7994361666
4684	0.7993803385
4685	0.7993027532
4686	0.7992703025
4687	0.7991890888
4688	0.7990455016
4689	0.7990135338
4690	0.79867657
4691	0.7986334356
4692	0.7985754483
4693	0.7984953811
4694	0.7984321647
4695	0.7983881217
4696	0.7982799585
4697	0.7982367235
4698	0.7981528691
4699	0.7981143204
4700	0.797984427
4701	0.7979382172
4702	0.7978868779
4703	0.7978427985
4704	0.7977454263
4705	0.7976920944
4706	0.7975881371
4707	0.7975268325
4708	0.7974475596
4709	0.7974104958
4710	0.7973205301
4711	0.797273986
4712	0.797147008
4713	0.7970896484
4714	0.7970604192
4715	0.79702117
4716	0.7969523744
4717	0.7969044637
4718	0.7968567736
4719	0.7967898743
4720	0.7967625958
4721	0.7966423822
4722	0.7966135844
4723	0.7965782211
4724	0.7964635116
4725	0.7963851047
4726	0.7963280472
4727	0.796266712
4728	0.7961945793
4729	0.7960951085
4730	0.7960675017
4731	0.7960128406
4732	0.7959186044
4733	0.795897962
4734	0.79584504
4735	0.7957860565
4736	0.7957209038
4737	0.7956809019
4738	0.7956566476
4739	0.7956158106
4740	0.795524628
4741	0.7954580188
4742	0.7954192215
4743	0.7953487058
4744	0.7952837265
4745	0.7952469122
4746	0.7952056079
4747	0.7950924147
4748	0.7948525722
4749	0.7948060743
4750	0.7947438729
4751	0.7947032283
4752	0.7946678464
4753	0.7946404145
4754	0.7945432438
4755	0.7945033347
4756	0.7944596094
4757	0.7944183433
4758	0.7943651816
4759	0.7943016365
4760	0.7942488981
4761	0.794221759
4762	0.7941702937
4763	0.7941107204
4764	0.7940450153
4765	0.7940169568
4766	0.7939963284
4767	0.7939232842
4768	0.7938176046
4769	0.7936730351
4770	0.7936517355
4771	0.7935607645
4772	0.7935141023
4773	0.7934457675
4774	0.7934156315
4775	0.7933427217
4776	0.7932648908
4777	0.793215047
4778	0.7931515939
4779	0.7931079148
4780	0.7930463457
4781	0.792996442
4782	0.7929460697
4783	0.7929199838
4784	0.7928118059
4785	0.7927534098
4786	0.7926649834
4787	0.7926264785
4788	0.7925756118
4789	0.7923658681
4790	0.7923022374
4791	0.792211655
4792	0.7921599677
4793	0.7920930894
4794	0.792067379
4795	0.7920027009
4796	0.7919571418
4797	0.7919218713
4798	0.7917968853
4799	0.7917546903
4800	0.7917068577
4801	0.7916242878
4802	0.7915798538
4803	0.7915364632
4804	0.7915213609
4805	0.7914531099
4806	0.7914078441
4807	0.7913426878
4808	0.7912238518
4809	0.7911592225
4810	0.7910589448
4811	0.790993101
4812	0.7909529542
4813	0.7908767372
4814	0.7908186698
4815	0.790752082
4816	0.7907025846
4817	0.7906375132
4818	0.7905904921
4819	0.7905011084
4820	0.7904430581
4821	0.790340756
4822	0.7902822577
4823	0.7902221616
4824	0.7901490101
4825	0.7900897068
4826	0.7900048509
4827	0.7898899258
4828	0.7898527972
4829	0.7898268689
4830	0.7897181002
4831	0.789530279
4832	0.7894606865
4833	0.789380142
4834	0.7893174596
4835	0.789245555
4836	0.7891402659
4837	0.7890879512
4838	0.7889971876
4839	0.7888891649
4840	0.7888282344
4841	0.7887846229
4842	0.7887458723
4843	0.7886870533
4844	0.7886245369
4845	0.7885491626
4846	0.78850502
4847	0.788463017
4848	0.7883556269
4849	0.7883159456
4850	0.7882824015
4851	0.7882240413
4852	0.7881779939
4853	0.7881081813
4854	0.7880622577
4855	0.787986551
4856	0.7879395525
4857	0.7879078194
4858	0.7878168289
4859	0.7877130472
4860	0.7876415937
4861	0.787562371
4862	0.7875298748
4863	0.7874930441
4864	0.7873455245
4865	0.7872689985
4866	0.7871506603
4867	0.7869666179
4868	0.7868630748
4869	0.7868265112
4870	0.7867671059
4871	0.786715101
4872	0.786655671
4873	0.7865783352
4874	0.7864541223
4875	0.7864096352
4876	0.786332942
4877	0.7862272182
4878	0.7861894139
4879	0.7860848282
4880	0.786030282
4881	0.7859850445
4882	0.7859237884
4883	0.7858464038
4884	0.7857827179
4885	0.7857179965
4886	0.7856443615
4887	0.78560928
4888	0.7853936183
4889	0.7852288199
4890	0.7851864013
4891	0.7850969419
4892	0.7850682423
4893	0.7850020232
4894	0.7849666476
4895	0.7849317181
4896	0.784875969
4897	0.7847678624
4898	0.7847110699
4899	0.7846558353
4900	0.7846135105
4901	0.784552496
4902	0.7845346988
4903	0.7844726018
4904	0.7841236807
4905	0.7840528366
4906	0.7839686581
4907	0.783930194
4908	0.7838831214
4909	0.7838029719
4910	0.7837059997
4911	0.7836662406
4912	0.783552935
4913	0.7835122092
4914	0.783460311
4915	0.7834210342
4916	0.7833599455
4917	0.7833493188
4918	0.7832873534
4919	0.7832226391
4920	0.7831694473
4921	0.7831230309
4922	0.7830341303
4923	0.7830175025
4924	0.7829560506
4925	0.7828962343
4926	0.7828401361
4927	0.7827526993
4928	0.7827140404
4929	0.7826161703
4930	0.7825565277
4931	0.7824754656
4932	0.7824572963
4933	0.7823517972
4934	0.7822950879
4935	0.7822706406
4936	0.7822311334
4937	0.7821254356
4938	0.7820248075
4939	0.7820097803
4940	0.7819733084
4941	0.7819228087
4942	0.781764999
4943	0.7817257168
4944	0.7816763705
4945	0.7815818106
4946	0.7815090441
4947	0.7814454285
4948	0.7814222536
4949	0.7813803667
4950	0.7811903906
4951	0.781140718
4952	0.7811035997
4953	0.7807745368
4954	0.7807080931
4955	0.780585605
4956	0.7805386309
4957	0.7804981416
4958	0.7804564525
4959	0.7804019708
4960	0.7803758619
4961	0.780282703
4962	0.7802065821
4963	0.7801345965
4964	0.780071361
4965	0.7800050283
4966	0.7799603631
4967	0.7799278463
4968	0.7798629631
4969	0.7798161151
4970	0.779761185
4971	0.7796693739
4972	0.7795734338
4973	0.7795073816
4974	0.7794781528
4975	0.7793978047
4976	0.7793691065
4977	0.77934026
4978	0.7792999826
4979	0.7792282342
4980	0.7791315707
4981	0.7790548844
4982	0.7788888788
4983	0.7788502809
4984	0.7788146921
4985	0.778677667
4986	0.7786222107
4987	0.7785559204
4988	0.7784938387
4989	0.7784054889
4990	0.7783221064
4991	0.7782402235
4992	0.7781409269
4993	0.7780963312
4994	0.7780268873
4995	0.7779623544
4996	0.7779082325
4997	0.7778387869
4998	0.7777466463
4999	0.7776968907
